"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071872","cellular response to epinephrine stimulus","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0071875","adrenergic receptor signaling pathway","0/114","31/18842",0,0,-0.434744008401426,1,1,1,"",0
"GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0071887","leukocyte apoptotic process","0/114","85/18842",0,0,-0.72091900356193,1,1,1,"",0
"GO:0071888","macrophage apoptotic process","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0071895","odontoblast differentiation","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0071897","DNA biosynthetic process","0/114","157/18842",0,0,-0.981661989556225,1,1,1,"",0
"GO:0071901","negative regulation of protein serine/threonine kinase activity","0/114","30/18842",0,0,-0.427663161774826,1,1,1,"",0
"GO:0071941","nitrogen cycle metabolic process","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0071985","multivesicular body sorting pathway","0/114","50/18842",0,0,-0.55240449061185,1,1,1,"",0
"GO:0072044","collecting duct development","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0072074","kidney mesenchyme development","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0072075","metanephric mesenchyme development","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0072077","renal vesicle morphogenesis","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0072087","renal vesicle development","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0072109","glomerular mesangium development","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0072110","glomerular mesangial cell proliferation","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0072111","cell proliferation involved in kidney development","0/114","20/18842",0,0,-0.349092737116259,1,1,1,"",0
"GO:0072124","regulation of glomerular mesangial cell proliferation","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0072132","mesenchyme morphogenesis","0/114","43/18842",0,0,-0.51218346509735,1,1,1,"",0
"GO:0072160","nephron tubule epithelial cell differentiation","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0072163","mesonephric epithelium development","0/114","68/18842",0,0,-0.644517553192246,1,1,1,"",0
"GO:0072164","mesonephric tubule development","0/114","68/18842",0,0,-0.644517553192246,1,1,1,"",0
"GO:0072171","mesonephric tubule morphogenesis","0/114","44/18842",0,0,-0.518118638610383,1,1,1,"",0
"GO:0072182","regulation of nephron tubule epithelial cell differentiation","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0072189","ureter development","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0072224","metanephric glomerulus development","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0072283","metanephric renal vesicle morphogenesis","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0072310","glomerular epithelial cell development","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0072329","monocarboxylic acid catabolic process","0/114","122/18842",0,0,-0.864541197398197,1,1,1,"",0
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","0/114","68/18842",0,0,-0.644517553192246,1,1,1,"",0
"GO:0072337","modified amino acid transport","0/114","40/18842",0,0,-0.493954187592607,1,1,1,"",0
"GO:0072344","rescue of stalled cytosolic ribosome","0/114","38/18842",0,0,-0.481421384106586,1,1,1,"",0
"GO:0072350","tricarboxylic acid metabolic process","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0072376","protein activation cascade","0/114","28/18842",0,0,-0.413139905591141,1,1,1,"",0
"GO:0072378","blood coagulation, fibrin clot formation","0/114","25/18842",0,0,-0.390349396257243,1,1,1,"",0
"GO:0072384","organelle transport along microtubule","0/114","90/18842",0,0,-0.741918426809738,1,1,1,"",0
"GO:0072393","microtubule anchoring at microtubule organizing center","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0072488","ammonium transmembrane transport","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0072497","mesenchymal stem cell differentiation","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0072498","embryonic skeletal joint development","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0072525","pyridine-containing compound biosynthetic process","0/114","25/18842",0,0,-0.390349396257243,1,1,1,"",0
"GO:0072527","pyrimidine-containing compound metabolic process","0/114","69/18842",0,0,-0.64925664824146,1,1,1,"",0
"GO:0072528","pyrimidine-containing compound biosynthetic process","0/114","44/18842",0,0,-0.518118638610383,1,1,1,"",0
"GO:0072529","pyrimidine-containing compound catabolic process","0/114","24/18842",0,0,-0.382452574606899,1,1,1,"",0
"GO:0072530","purine-containing compound transmembrane transport","0/114","39/18842",0,0,-0.48772771009869,1,1,1,"",0
"GO:0072537","fibroblast activation","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0072538","T-helper 17 type immune response","0/114","74/18842",0,0,-0.672458616237011,1,1,1,"",0
"GO:0072539","T-helper 17 cell differentiation","0/114","54/18842",0,0,-0.57413669406689,1,1,1,"",0
"GO:0072540","T-helper 17 cell lineage commitment","0/114","25/18842",0,0,-0.390349396257243,1,1,1,"",0
"GO:0072574","hepatocyte proliferation","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0072578","neurotransmitter-gated ion channel clustering","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0072583","clathrin-dependent endocytosis","0/114","50/18842",0,0,-0.55240449061185,1,1,1,"",0
"GO:0072595","maintenance of protein localization in organelle","0/114","37/18842",0,0,-0.475032029412254,1,1,1,"",0
"GO:0072599","establishment of protein localization to endoplasmic reticulum","0/114","51/18842",0,0,-0.557916032797441,1,1,1,"",0
"GO:0072662","protein localization to peroxisome","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0072663","establishment of protein localization to peroxisome","0/114","21/18842",0,0,-0.357723111916923,1,1,1,"",0
"GO:0072665","protein localization to vacuole","0/114","75/18842",0,0,-0.677005044645879,1,1,1,"",0
"GO:0072666","establishment of protein localization to vacuole","0/114","53/18842",0,0,-0.568780634921216,1,1,1,"",0
"GO:0072672","neutrophil extravasation","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0072673","lamellipodium morphogenesis","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0072677","eosinophil migration","0/114","24/18842",0,0,-0.382452574606899,1,1,1,"",0
"GO:0072678","T cell migration","0/114","68/18842",0,0,-0.644517553192246,1,1,1,"",0
"GO:0072697","protein localization to cell cortex","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0072698","protein localization to microtubule cytoskeleton","0/114","55/18842",0,0,-0.579443809151722,1,1,1,"",0
"GO:0072710","response to hydroxyurea","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0075294","positive regulation by symbiont of entry into host","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0075509","endocytosis involved in viral entry into host cell","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0075522","IRES-dependent viral translational initiation","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0075523","viral translational frameshifting","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0075733","intracellular transport of virus","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0080154","regulation of fertilization","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0085020","protein K6-linked ubiquitination","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0085029","extracellular matrix assembly","0/114","45/18842",0,0,-0.523987209834246,1,1,1,"",0
"GO:0086011","membrane repolarization during action potential","0/114","34/18842",0,0,-0.455330613621119,1,1,1,"",0
"GO:0086012","membrane depolarization during cardiac muscle cell action potential","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0086013","membrane repolarization during cardiac muscle cell action potential","0/114","29/18842",0,0,-0.420463858404088,1,1,1,"",0
"GO:0086014","atrial cardiac muscle cell action potential","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0086015","SA node cell action potential","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0086016","AV node cell action potential","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0086018","SA node cell to atrial cardiac muscle cell signaling","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0086026","atrial cardiac muscle cell to AV node cell signaling","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0086027","AV node cell to bundle of His cell signaling","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0086064","cell communication by electrical coupling involved in cardiac conduction","0/114","25/18842",0,0,-0.390349396257243,1,1,1,"",0
"GO:0086066","atrial cardiac muscle cell to AV node cell communication","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0086067","AV node cell to bundle of His cell communication","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0086070","SA node cell to atrial cardiac muscle cell communication","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0090025","regulation of monocyte chemotaxis","0/114","32/18842",0,0,-0.441712095184957,1,1,1,"",0
"GO:0090026","positive regulation of monocyte chemotaxis","0/114","23/18842",0,0,-0.37439009208877,1,1,1,"",0
"GO:0090042","tubulin deacetylation","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0090043","regulation of tubulin deacetylation","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","0/114","37/18842",0,0,-0.475032029412254,1,1,1,"",0
"GO:0090069","regulation of ribosome biogenesis","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0090075","relaxation of muscle","0/114","36/18842",0,0,-0.468556249314519,1,1,1,"",0
"GO:0090077","foam cell differentiation","0/114","41/18842",0,0,-0.500103799131059,1,1,1,"",0
"GO:0090083","regulation of inclusion body assembly","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0090084","negative regulation of inclusion body assembly","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0090085","regulation of protein deubiquitination","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0090090","negative regulation of canonical Wnt signaling pathway","0/114","136/18842",0,0,-0.91314067675481,1,1,1,"",0
"GO:0090091","positive regulation of extracellular matrix disassembly","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","0/114","185/18842",0,0,-1.06640864856219,1,1,1,"",0
"GO:0090102","cochlea development","0/114","33/18842",0,0,-0.448572677074785,1,1,1,"",0
"GO:0090103","cochlea morphogenesis","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0090110","COPII-coated vesicle cargo loading","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0090114","COPII-coated vesicle budding","0/114","43/18842",0,0,-0.51218346509735,1,1,1,"",0
"GO:0090140","regulation of mitochondrial fission","0/114","30/18842",0,0,-0.427663161774826,1,1,1,"",0
"GO:0090141","positive regulation of mitochondrial fission","0/114","21/18842",0,0,-0.357723111916923,1,1,1,"",0
"GO:0090148","membrane fission","0/114","45/18842",0,0,-0.523987209834246,1,1,1,"",0
"GO:0090153","regulation of sphingolipid biosynthetic process","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0090158","endoplasmic reticulum membrane organization","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0090160","Golgi to lysosome transport","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0090161","Golgi ribbon formation","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0090162","establishment of epithelial cell polarity","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0090169","regulation of spindle assembly","0/114","35/18842",0,0,-0.461990409406869,1,1,1,"",0
"GO:0090181","regulation of cholesterol metabolic process","0/114","53/18842",0,0,-0.568780634921216,1,1,1,"",0
"GO:0090183","regulation of kidney development","0/114","32/18842",0,0,-0.441712095184957,1,1,1,"",0
"GO:0090189","regulation of branching involved in ureteric bud morphogenesis","0/114","20/18842",0,0,-0.349092737116259,1,1,1,"",0
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0090199","regulation of release of cytochrome c from mitochondria","0/114","41/18842",0,0,-0.500103799131059,1,1,1,"",0
"GO:0090200","positive regulation of release of cytochrome c from mitochondria","0/114","23/18842",0,0,-0.37439009208877,1,1,1,"",0
"GO:0090201","negative regulation of release of cytochrome c from mitochondria","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0090205","positive regulation of cholesterol metabolic process","0/114","24/18842",0,0,-0.382452574606899,1,1,1,"",0
"GO:0090206","negative regulation of cholesterol metabolic process","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0090208","positive regulation of triglyceride metabolic process","0/114","23/18842",0,0,-0.37439009208877,1,1,1,"",0
"GO:0090224","regulation of spindle organization","0/114","48/18842",0,0,-0.541214853935104,1,1,1,"",0
"GO:0090231","regulation of spindle checkpoint","0/114","33/18842",0,0,-0.448572677074785,1,1,1,"",0
"GO:0090232","positive regulation of spindle checkpoint","0/114","21/18842",0,0,-0.357723111916923,1,1,1,"",0
"GO:0090235","regulation of metaphase plate congression","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","0/114","32/18842",0,0,-0.441712095184957,1,1,1,"",0
"GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","0/114","20/18842",0,0,-0.349092737116259,1,1,1,"",0
"GO:0090278","negative regulation of peptide hormone secretion","0/114","35/18842",0,0,-0.461990409406869,1,1,1,"",0
"GO:0090279","regulation of calcium ion import","0/114","45/18842",0,0,-0.523987209834246,1,1,1,"",0
"GO:0090280","positive regulation of calcium ion import","0/114","24/18842",0,0,-0.382452574606899,1,1,1,"",0
"GO:0090281","negative regulation of calcium ion import","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0090288","negative regulation of cellular response to growth factor stimulus","0/114","121/18842",0,0,-0.860967709575,1,1,1,"",0
"GO:0090306","meiotic spindle assembly","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0090307","mitotic spindle assembly","0/114","74/18842",0,0,-0.672458616237011,1,1,1,"",0
"GO:0090311","regulation of protein deacetylation","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0090322","regulation of superoxide metabolic process","0/114","31/18842",0,0,-0.434744008401426,1,1,1,"",0
"GO:0090324","negative regulation of oxidative phosphorylation","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0090329","regulation of DNA-templated DNA replication","0/114","46/18842",0,0,-0.529791392159388,1,1,1,"",0
"GO:0090330","regulation of platelet aggregation","0/114","30/18842",0,0,-0.427663161774826,1,1,1,"",0
"GO:0090331","negative regulation of platelet aggregation","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0090335","regulation of brown fat cell differentiation","0/114","26/18842",0,0,-0.398090415813405,1,1,1,"",0
"GO:0090336","positive regulation of brown fat cell differentiation","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0090370","negative regulation of cholesterol efflux","0/114","26/18842",0,0,-0.398090415813405,1,1,1,"",0
"GO:0090394","negative regulation of excitatory postsynaptic potential","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0090399","replicative senescence","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0090435","protein localization to nuclear envelope","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0090481","pyrimidine nucleotide-sugar transmembrane transport","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0090493","catecholamine uptake","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0090494","dopamine uptake","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0090520","sphingolipid mediated signaling pathway","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0090522","vesicle tethering involved in exocytosis","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0090592","DNA synthesis involved in DNA replication","0/114","27/18842",0,0,-0.405684552256011,1,1,1,"",0
"GO:0090594","inflammatory response to wounding","0/114","26/18842",0,0,-0.398090415813405,1,1,1,"",0
"GO:0090630","activation of GTPase activity","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0090646","mitochondrial tRNA processing","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0090656","t-circle formation","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0090657","telomeric loop disassembly","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0090670","RNA localization to Cajal body","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0090671","telomerase RNA localization to Cajal body","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0090672","telomerase RNA localization","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0090673","endothelial cell-matrix adhesion","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0090685","RNA localization to nucleus","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0090713","immunological memory process","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0090715","immunological memory formation process","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0090737","telomere maintenance via telomere trimming","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0095500","acetylcholine receptor signaling pathway","0/114","44/18842",0,0,-0.518118638610383,1,1,1,"",0
"GO:0097011","cellular response to granulocyte macrophage colony-stimulating factor stimulus","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0097012","response to granulocyte macrophage colony-stimulating factor","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0097028","dendritic cell differentiation","0/114","38/18842",0,0,-0.481421384106586,1,1,1,"",0
"GO:0097048","dendritic cell apoptotic process","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0097050","type B pancreatic cell apoptotic process","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0097061","dendritic spine organization","0/114","82/18842",0,0,-0.70802600524063,1,1,1,"",0
"GO:0097062","dendritic spine maintenance","0/114","21/18842",0,0,-0.357723111916923,1,1,1,"",0
"GO:0097066","response to thyroid hormone","0/114","20/18842",0,0,-0.349092737116259,1,1,1,"",0
"GO:0097067","cellular response to thyroid hormone stimulus","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0097090","presynaptic membrane organization","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0097091","synaptic vesicle clustering","0/114","16/18842",0,0,-0.312204863557539,1,1,1,"",0
"GO:0097106","postsynaptic density organization","0/114","48/18842",0,0,-0.541214853935104,1,1,1,"",0
"GO:0097107","postsynaptic density assembly","0/114","29/18842",0,0,-0.420463858404088,1,1,1,"",0
"GO:0097119","postsynaptic density protein 95 clustering","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0097168","mesenchymal stem cell proliferation","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0097178","ruffle assembly","0/114","34/18842",0,0,-0.455330613621119,1,1,1,"",0
"GO:0097186","amelogenesis","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0097212","lysosomal membrane organization","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0097242","amyloid-beta clearance","0/114","40/18842",0,0,-0.493954187592607,1,1,1,"",0
"GO:0097254","renal tubular secretion","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0097267","omega-hydroxylase P450 pathway","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0097278","complement-dependent cytotoxicity","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0097284","hepatocyte apoptotic process","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0097300","programmed necrotic cell death","0/114","58/18842",0,0,-0.595084525543044,1,1,1,"",0
"GO:0097320","plasma membrane tubulation","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0097345","mitochondrial outer membrane permeabilization","0/114","25/18842",0,0,-0.390349396257243,1,1,1,"",0
"GO:0097352","autophagosome maturation","0/114","63/18842",0,0,-0.620287092215828,1,1,1,"",0
"GO:0097354","prenylation","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0097396","response to interleukin-17","0/114","25/18842",0,0,-0.390349396257243,1,1,1,"",0
"GO:0097398","cellular response to interleukin-17","0/114","25/18842",0,0,-0.390349396257243,1,1,1,"",0
"GO:0097400","interleukin-17-mediated signaling pathway","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0097401","synaptic vesicle lumen acidification","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0097468","programmed cell death in response to reactive oxygen species","0/114","23/18842",0,0,-0.37439009208877,1,1,1,"",0
"GO:0097479","synaptic vesicle localization","0/114","61/18842",0,0,-0.610329358594873,1,1,1,"",0
"GO:0097494","regulation of vesicle size","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0097499","protein localization to non-motile cilium","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0097501","stress response to metal ion","0/114","21/18842",0,0,-0.357723111916923,1,1,1,"",0
"GO:0097503","sialylation","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0097531","mast cell migration","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0097553","calcium ion transmembrane import into cytosol","0/114","176/18842",0,0,-1.03989479221781,1,1,1,"",0
"GO:0097576","vacuole fusion","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0097646","calcitonin family receptor signaling pathway","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0097680","double-strand break repair via classical nonhomologous end joining","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0097699","vascular endothelial cell response to fluid shear stress","0/114","28/18842",0,0,-0.413139905591141,1,1,1,"",0
"GO:0097700","vascular endothelial cell response to laminar fluid shear stress","0/114","22/18842",0,0,-0.366151005389014,1,1,1,"",0
"GO:0097707","ferroptosis","0/114","31/18842",0,0,-0.434744008401426,1,1,1,"",0
"GO:0097709","connective tissue replacement","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0097720","calcineurin-mediated signaling","0/114","49/18842",0,0,-0.546837996215799,1,1,1,"",0
"GO:0097722","sperm motility","0/114","217/18842",0,0,-1.1559536651506,1,1,1,"",0
"GO:0097734","extracellular exosome biogenesis","0/114","21/18842",0,0,-0.357723111916923,1,1,1,"",0
"GO:0098534","centriole assembly","0/114","51/18842",0,0,-0.557916032797441,1,1,1,"",0
"GO:0098543","detection of other organism","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0098581","detection of external biotic stimulus","0/114","26/18842",0,0,-0.398090415813405,1,1,1,"",0
"GO:0098586","cellular response to virus","0/114","82/18842",0,0,-0.70802600524063,1,1,1,"",0
"GO:0098664","G protein-coupled serotonin receptor signaling pathway","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0098693","regulation of synaptic vesicle cycle","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0098696","regulation of neurotransmitter receptor localization to postsynaptic specialization membrane","0/114","20/18842",0,0,-0.349092737116259,1,1,1,"",0
"GO:0098698","postsynaptic specialization assembly","0/114","36/18842",0,0,-0.468556249314519,1,1,1,"",0
"GO:0098703","calcium ion import across plasma membrane","0/114","42/18842",0,0,-0.506179346375384,1,1,1,"",0
"GO:0098712","L-glutamate import across plasma membrane","0/114","13/18842",0,0,-0.281395241154067,1,1,1,"",0
"GO:0098734","macromolecule depalmitoylation","0/114","15/18842",0,0,-0.302283031058143,1,1,1,"",0
"GO:0098743","cell aggregation","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0098751","bone cell development","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0098754","detoxification","0/114","172/18842",0,0,-1.02789975983425,1,1,1,"",0
"GO:0098792","xenophagy","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0098801","regulation of renal system process","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0098810","neurotransmitter reuptake","0/114","31/18842",0,0,-0.434744008401426,1,1,1,"",0
"GO:0098813","nuclear chromosome segregation","0/114","315/18842",0,0,-1.39640509985753,1,1,1,"",0
"GO:0098815","modulation of excitatory postsynaptic potential","0/114","49/18842",0,0,-0.546837996215799,1,1,1,"",0
"GO:0098828","modulation of inhibitory postsynaptic potential","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0098840","protein transport along microtubule","0/114","23/18842",0,0,-0.37439009208877,1,1,1,"",0
"GO:0098856","intestinal lipid absorption","0/114","18/18842",0,0,-0.331160855290318,1,1,1,"",0
"GO:0098869","cellular oxidant detoxification","0/114","89/18842",0,0,-0.737765472975354,1,1,1,"",0
"GO:0098876","vesicle-mediated transport to the plasma membrane","0/114","172/18842",0,0,-1.02789975983425,1,1,1,"",0
"GO:0098877","neurotransmitter receptor transport to plasma membrane","0/114","14/18842",0,0,-0.292025397077866,1,1,1,"",0
"GO:0098880","maintenance of postsynaptic specialization structure","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0098883","synapse pruning","0/114","21/18842",0,0,-0.357723111916923,1,1,1,"",0
"GO:0098884","postsynaptic neurotransmitter receptor internalization","0/114","36/18842",0,0,-0.468556249314519,1,1,1,"",0
"GO:0098885","modification of postsynaptic actin cytoskeleton","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0098887","neurotransmitter receptor transport, endosome to postsynaptic membrane","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0098903","regulation of membrane repolarization during action potential","0/114","12/18842",0,0,-0.270348623779636,1,1,1,"",0
"GO:0098908","regulation of neuronal action potential","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0098915","membrane repolarization during ventricular cardiac muscle cell action potential","0/114","19/18842",0,0,-0.340244473235715,1,1,1,"",0
"GO:0098917","retrograde trans-synaptic signaling","0/114","10/18842",0,0,-0.246780294040919,1,1,1,"",0
"GO:0098926","postsynaptic signal transduction","0/114","52/18842",0,0,-0.563374235674815,1,1,1,"",0
"GO:0098930","axonal transport","0/114","65/18842",0,0,-0.63008954763278,1,1,1,"",0
"GO:0098935","dendritic transport","0/114","17/18842",0,0,-0.321821954707169,1,1,1,"",0
"GO:0098937","anterograde dendritic transport","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
"GO:0098953","receptor diffusion trapping","0/114","11/18842",0,0,-0.258832228173978,1,1,1,"",0
